crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
20719,KIN,"Ethics and Values in Sport and Physical Activity",432,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
32355,KIN,"Self KINpassion Self Compassion in Sport and Exercise",433,3,02," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1830 - 2150'",""
25773,KIN,"Coaching Practicum",434,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
29687,KIN,"Huskie Athletics Student Trainer Practicum II",460,3,01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
26648,KIN,"Exercise Teach Analyze Correct",463,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
20678,KIN,"Advanced Adult Fitness and Exercise Management Practicum",481,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20677,KIN,"Honours Seminar",490,1.5,01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
20676,KIN,"Honours Thesis",494,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20227,VLAC,"Diseases of Ruminants",411,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0920'",""
32065,VLAC,"Current Topics in Swine Medicine.",841,2,09," USask - Main Saskatoon Campus","'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Wednesday'","'14-Jan-2026', '28-Jan-2026', '11-Feb-2026', '25-Feb-2026', '11-Mar-2026', '25-Mar-2026', '08-Apr-2026', '22-Apr-2026'","'14-Jan-2026', '28-Jan-2026', '11-Feb-2026', '25-Feb-2026', '11-Mar-2026', '25-Mar-2026', '08-Apr-2026', '22-Apr-2026'","'0900 - 1030', '0900 - 1030', '0900 - 1030', '0900 - 1030', '1000 - 1130', '1000 - 1130', '1000 - 1130', '1000 - 1130'",""
27270,VLAC,"Advanced Equine Surgery III",857,1.5,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
27462,VLAC,"Advanced Large Animal Internal Medicine",875,3,04," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27272,VLAC,"Advanced Clinical Practice 1",891,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
27276,VLAC,"Advanced Clinical Practice 2",892,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
27277,VLAC,"Advanced Clinical Practice 3",893,2,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'07-Apr-2026'","'None - None'",""
28964,VLAC,"Clinical Practice",980,15,13," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20931,VLAC,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20933,VLAC,"Research &ndash; Project",992,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20934,VLAC,"Research &ndash; Thesis",994,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20935,VLAC,"Research &ndash; Dissertation",996,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
24938,LATN,"Latin for Beginners II",113,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'","28532"
28532,LATN,"Latin for Beginners II",113,0,L02," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'","24938"
25786,LATN,"Intermediate Latin II",203,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'",""
26294,LATN,"Senior Latin",400,3,W02,"Off-campus Site","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1800 - 1950'",""
24145,LING,"Introduction to Grammar",110,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1530 - 1620'",""
22532,LING,"Structure of Language",111,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
20200,LING,"Dynamics of Language",112,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
31114,LING,"Indigenous Languages and Stories Introduction to the Structure of Language",114,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
23728,LING,"Morphological Patterns in Language",243,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
24621,LING,"Second Language Acquisition",248,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
28244,LING,"Indigenous Languages of Canada",253,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'",""
27271,LING,"Child Language Development",343,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
26375,LING,"Introduction to Speech and Language Pathology",370,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'",""
31406,LING,"Structure of a Non Indo European Language",405,3,02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1820'",""
23213,LING,"Honours Project",478,3,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30652,LING,"Topics in Language Structure",815,3,02," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1820'",""
30653,LING,"Grammar Non-Indo-Euro Langs",816,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
32438,LING,"Topics in Typology and Areal Linguistics",817,3,02," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1820'",""
23557,LING,"Seminar",990,0.01,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
21501,LING,"Research &ndash; Thesis",994,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
26729,LING,"Research &ndash; Dissertation",996,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
28984,LIT,"Journeys in Masterpieces of European Languages in English Translation",110,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
22737,XMBA,"MBA Part time Enrolment",000,0.01,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
22061,MGT,"Honours Seminar in Management",400,3,01," USask - Main Saskatoon Campus","''","'05-Jan-2026'","'07-Apr-2026'","'None - None'",""
31736,MGT,"MSc Management Seminar",990,0.01,01," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1400 - 1550'",""
32200,MGT,"Research &ndash; Thesis",994,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20555,MKT,"Honours Seminar in Marketing",400,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
25766,MKT,"Consumer Behaviour",803,3,02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1215'",""
25767,MKT,"Marketing and Popular Culture",857,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
31605,MKT,"Special Topics",898,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
32186,MBA,"Strategic Human Resources Management",813,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'17-Jan-2026', '05-Jan-2026'","'17-Jan-2026', '22-Jan-2026'","'0900 - 1620', '1600 - 1950'",""
28779,MBA,"Operations Management",830,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'28-Mar-2026', '16-Mar-2026'","'28-Mar-2026', '02-Apr-2026'","'0900 - 1620', '1600 - 1950'",""
32187,MBA,"Digital Transformation",850,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'07-Mar-2026', '23-Feb-2026'","'07-Mar-2026', '12-Mar-2026'","'0900 - 1620', '1600 - 1950'",""
23906,MBA,"Accounting for Planning and Decision Making",865,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'07-Feb-2026', '26-Jan-2026'","'07-Feb-2026', '12-Feb-2026'","'0900 - 1620', '1600 - 1950'",""
27397,MBA,"International Business and Global Marketing",878,3,01," USask - Main Saskatoon Campus","'Saturday', 'Monday,Wednesday,Thursday'","'25-Apr-2026', '13-Apr-2026'","'25-Apr-2026', '30-Apr-2026'","'0900 - 1420', '1600 - 1950'",""
23994,MBA,"Edwards MBA Internship Program Part I",879,7.5,01,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30860,MBA,"Leadership Seminar",890,0.01,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
22486,MBA,"Edwards MBA Capstone",992,3,01," USask - Main Saskatoon Campus","'Saturday', 'Saturday', 'Tuesday', 'Friday', 'Friday'","'24-Jan-2026', '21-Feb-2026', '07-Apr-2026', '23-Jan-2026', '20-Feb-2026'","'24-Jan-2026', '21-Feb-2026', '07-Apr-2026', '23-Jan-2026', '20-Feb-2026'","'0900 - 1620', '0900 - 1620', '1600 - 1950', '1600 - 1950', '1600 - 1950'",""
32318,MPAS,"Research and Evidence Based Medicine",801,9,01," USask - Main Saskatoon Campus","'Thursday'","'05-Jan-2026'","'01-May-2026'","'0830 - 1220'",""
32323,MPAS,"Master of Physician Assistant Studies Medical Foundations II",820,15,01," USask - Main Saskatoon Campus","'Monday', 'Tuesday,Wednesday,Friday'","'05-Jan-2026', '05-Jan-2026'","'01-May-2026', '01-May-2026'","'0830 - 1620', '0830 - 1220'",""
32324,MPAS,"Master of Physician Assistant Studies Clinical Procedural Skills II",821,11,01," USask - Main Saskatoon Campus","'Tuesday,Thursday,Friday'","'05-Jan-2026'","'14-Apr-2026'","'1300 - 1420'",""
32322,MPAS,"Physician Assistant Professional Practice II",822,3,01," USask - Main Saskatoon Campus","'Wednesday'","'05-Jan-2026'","'01-May-2026'","'1330 - 1620'",""
20507,MATH,"Calculus I",110,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1120'","22451,22455,22444"
20508,MATH,"Calculus I",110,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'","22455,22451,22444"
32375,MATH,"Calculus I",110,3,92," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1120'",""
26687,MATH,"Calculus I",110,3,96,"St. Peter&#39;s College","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1150'","31386"
22444,MATH,"Calculus I",110,0,L31," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0950'","20507,20508"
22451,MATH,"Calculus I",110,0,L35," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'","20507,20508"
22455,MATH,"Calculus I",110,0,L39," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'","20507,20508"
31386,MATH,"Calculus I",110,0,LP1,"St. Peter&#39;s College","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1200 - 1250'","26687"
28117,MATH,"Calculus I",110,3,W02,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
28416,MATH,"Calculus I",110,3,W10,"Suncrest College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
28417,MATH,"Calculus I",110,3,W16," USask - Prince Albert Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
29346,MATH,"Calculus I",110,3,W20,"Great Plains College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27503,MATH,"Calculus I",110,3,W40,"Northlands College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
28418,MATH,"Calculus I",110,3,W50,"North West College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
29085,MATH,"Calculus I",110,3,W80,"Southeast College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20511,MATH,"Calculus II",116,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0920'","22471,22463,22467"
20513,MATH,"Calculus II",116,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0930 - 1020'","22463,22467,22471"
20514,MATH,"Calculus II",116,3,06," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1120'","22467,22463,22471"
22463,MATH,"Calculus II",116,0,L03," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'","20511,20513,20514"
22467,MATH,"Calculus II",116,0,L07," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'","20511,20513,20514"
22471,MATH,"Calculus II",116,0,L11," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1720'","20511,20513,20514"
30153,MATH,"Engineering Mathematics II",134,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30167,30172,30176,30166,30173,30168,30175,30174,30170,30169,30177,30171"
30154,MATH,"Engineering Mathematics II",134,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30171,30166,30175,30167,30172,30174,30177,30173,30168,30169,30176,30170"
30155,MATH,"Engineering Mathematics II",134,3,03," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'1330 - 1450'","30170,30174,30171,30166,30173,30176,30169,30172,30177,30167,30175,30168"
30156,MATH,"Engineering Mathematics II",134,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'1330 - 1450'","30177,30173,30170,30172,30175,30168,30171,30176,30166,30174,30169,30167"
30157,MATH,"Engineering Mathematics II",134,3,05," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30176,30172,30171,30174,30177,30167,30170,30175,30169,30166,30173,30168"
30158,MATH,"Engineering Mathematics II",134,3,06," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30175,30171,30170,30173,30169,30166,30176,30174,30168,30177,30167,30172"
30159,MATH,"Engineering Mathematics II",134,3,07," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'1330 - 1450'","30174,30170,30168,30172,30175,30173,30167,30177,30171,30166,30176,30169"
30160,MATH,"Engineering Mathematics II",134,3,08," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30170,30169,30166,30175,30173,30168,30167,30172,30176,30171,30177,30174"
30161,MATH,"Engineering Mathematics II",134,3,09," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30168,30174,30167,30172,30177,30171,30166,30175,30170,30169,30176,30173"
30162,MATH,"Engineering Mathematics II",134,3,10," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'0930 - 1050'","30177,30167,30171,30166,30173,30169,30176,30170,30174,30168,30175,30172"
30163,MATH,"Engineering Mathematics II",134,3,11," USask - Main Saskatoon Campus","'Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'1330 - 1450'","30176,30166,30170,30172,30175,30168,30169,30173,30177,30167,30174,30171"
30164,MATH,"Engineering Mathematics II",134,3,12," USask - Main Saskatoon Campus","'Monday,Wednesday'","'05-Jan-2026'","'27-Mar-2026'","'1330 - 1450'","30175,30169,30171,30174,30167,30177,30168,30172,30166,30176,30173,30170"
30166,MATH,"Engineering Mathematics II",134,0,L01," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Wednesday', 'Wednesday', 'Wednesday'","'23-Mar-2026', '26-Jan-2026', '12-Jan-2026', '09-Feb-2026', '09-Mar-2026'","'27-Mar-2026', '08-Feb-2026', '25-Jan-2026', '15-Feb-2026', '22-Mar-2026'","'0930 - 1050', '1000 - 1130', '1330 - 1450', '1330 - 1520', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30167,MATH,"Engineering Mathematics II",134,0,L02," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Wednesday', 'Wednesday', 'Wednesday'","'23-Mar-2026', '26-Jan-2026', '12-Jan-2026', '09-Feb-2026', '09-Mar-2026'","'27-Mar-2026', '08-Feb-2026', '25-Jan-2026', '15-Feb-2026', '22-Mar-2026'","'0930 - 1050', '1000 - 1120', '1330 - 1450', '1330 - 1620', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30168,MATH,"Engineering Mathematics II",134,0,L03," USask - Main Saskatoon Campus","'Tuesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Friday'","'26-Jan-2026', '12-Jan-2026', '09-Feb-2026', '09-Mar-2026', '23-Mar-2026'","'08-Feb-2026', '25-Jan-2026', '15-Feb-2026', '22-Mar-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1050', '0930 - 1220', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30169,MATH,"Engineering Mathematics II",134,0,L04," USask - Main Saskatoon Campus","'Tuesday', 'Wednesday', 'Wednesday', 'Wednesday', 'Friday'","'26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026', '23-Mar-2026'","'08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1220', '0930 - 1050', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30170,MATH,"Engineering Mathematics II",134,0,L05," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Friday', 'Friday', 'Friday'","'23-Mar-2026', '26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026'","'27-Mar-2026', '08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026'","'0930 - 1050', '1000 - 1120', '1330 - 1620', '1330 - 1450', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30171,MATH,"Engineering Mathematics II",134,0,L06," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Friday', 'Friday', 'Friday'","'23-Mar-2026', '26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026'","'27-Mar-2026', '08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026'","'0930 - 1050', '1000 - 1120', '1330 - 1620', '1330 - 1450', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30172,MATH,"Engineering Mathematics II",134,0,L07," USask - Main Saskatoon Campus","'Thursday', 'Friday', 'Friday', 'Friday', 'Friday'","'26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026', '23-Mar-2026'","'08-Feb-2026', '19-Feb-2026', '22-Mar-2026', '25-Jan-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1220', '0930 - 1050', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30173,MATH,"Engineering Mathematics II",134,None,L08," USask - Main Saskatoon Campus","'Tuesday', 'Friday', 'Friday', 'Friday', 'Friday'","'26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026', '23-Mar-2026'","'08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1220', '0930 - 1050', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30174,MATH,"Engineering Mathematics II",134,0,L09," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Monday', 'Monday', 'Monday'","'23-Mar-2026', '26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026'","'27-Mar-2026', '08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026'","'0930 - 1050', '1000 - 1120', '1330 - 1620', '1330 - 1450', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30175,MATH,"Engineering Mathematics II",134,0,L10," USask - Main Saskatoon Campus","'Friday', 'Thursday', 'Monday', 'Monday', 'Monday'","'23-Mar-2026', '26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026'","'27-Mar-2026', '08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026'","'0930 - 1050', '1000 - 1120', '1330 - 1620', '1330 - 1450', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30176,MATH,"Engineering Mathematics II",134,0,L11," USask - Main Saskatoon Campus","'Tuesday', 'Monday', 'Monday', 'Monday', 'Friday'","'26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026', '23-Mar-2026'","'08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1220', '0930 - 1050', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
30177,MATH,"Engineering Mathematics II",134,0,L12," USask - Main Saskatoon Campus","'Tuesday', 'Monday', 'Monday', 'Monday', 'Friday'","'26-Jan-2026', '09-Feb-2026', '09-Mar-2026', '12-Jan-2026', '23-Mar-2026'","'08-Feb-2026', '15-Feb-2026', '22-Mar-2026', '25-Jan-2026', '27-Mar-2026'","'0830 - 0950', '0930 - 1220', '0930 - 1050', '0930 - 1050', '1330 - 1450'","30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164"
28966,MATH,"Mathematics for Early and Middle Years Teachers",150,3,02," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","31410"
31410,MATH,"Mathematics for Early and Middle Years Teachers",150,0,L02," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'","28966"
27127,MATH,"Introduction to Linear Algebra",164,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Tuesday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1130 - 1250', '1600 - 1720'",""
30752,MATH,"Introduction to Linear Algebra",164,3,W02,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30753,MATH,"Introduction to Linear Algebra",164,3,W10,"Suncrest College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30754,MATH,"Introduction to Linear Algebra",164,3,W16," USask - Prince Albert Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30755,MATH,"Introduction to Linear Algebra",164,3,W20,"Great Plains College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30756,MATH,"Introduction to Linear Algebra",164,3,W40,"Northlands College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30757,MATH,"Introduction to Linear Algebra",164,3,W50,"North West College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30758,MATH,"Introduction to Linear Algebra",164,3,W80,"Southeast College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27934,MATH,"Advanced Calculus II",177,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Wednesday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'0930 - 1020', '1430 - 1550'",""
20580,MATH,"Numerical Analysis I",211,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Thursday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'0830 - 0950', '1630 - 1720'",""
20956,MATH,"Calculus IV for Engineers",224,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0920'","23024,23023,23022"
20958,MATH,"Calculus IV for Engineers",224,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'","23023,23024,23022"
23022,MATH,"Calculus IV for Engineers",224,0,L01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1630 - 1750'","20956,20958"
23023,MATH,"Calculus IV for Engineers",224,0,L02," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1630 - 1750'","20956,20958"
23024,MATH,"Calculus IV for Engineers",224,0,L03," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1630 - 1750'","20956,20958"
20582,MATH,"Euclidean Geometry",258,3,02," USask - Main Saskatoon Campus","'Thursday', 'Monday,Wednesday,Friday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1000 - 1120', '1430 - 1520'",""
20584,MATH,"Linear Algebra II",266,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0930 - 1020'",""
20585,MATH,"Vector Calculus II",277,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
22981,MATH,"Graph Theory",327,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
24279,MATH,"Rings and Fields",362,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1350'",""
